Instance,Terminal,Layer,X location,Y location,Voltage
_140_,VGND,li1,30.5900,16.3200,0.000015
_139_,VGND,li1,41.1700,21.7600,0.000018
_138_,VGND,li1,37.0300,38.0800,0.000034
_137_,VGND,li1,40.2500,48.9600,0.000010
_136_,VGND,li1,14.9500,54.4000,0.000023
_135_,VGND,li1,16.7900,38.0800,0.000034
_134_,VGND,li1,12.6500,27.2000,0.000014
_133_,VGND,li1,14.4900,16.3200,0.000015
_132_,VGND,li1,23.6900,16.3200,0.000013
_131_,VGND,li1,40.2500,32.6400,0.000049
_130_,VGND,li1,50.8300,43.5200,0.000012
_129_,VGND,li1,34.7300,48.9600,0.000008
_128_,VGND,li1,11.7300,54.4000,0.000023
_127_,VGND,li1,27.3700,54.4000,0.000021
_126_,VGND,li1,49.4500,38.0800,0.000039
_125_,VGND,li1,48.0700,27.2000,0.000026
_124_,VGND,li1,41.6300,10.8800,0.000011
_123_,VGND,li1,50.8300,16.3200,0.000025
_122_,VGND,li1,50.8300,21.7600,0.000020
_121_,VGND,li1,53.1300,38.0800,0.000041
_120_,VGND,li1,50.8300,54.4000,0.000036
_119_,VGND,li1,41.1700,27.2000,0.000023
_118_,VGND,li1,38.8700,38.0800,0.000036
_117_,VGND,li1,45.7700,38.0800,0.000038
_116_,VGND,li1,42.5500,48.9600,0.000010
_115_,VGND,li1,23.6900,48.9600,0.000006
_114_,VGND,li1,16.5600,54.4000,0.000022
_113_,VGND,li1,20.9300,32.6400,0.000025
_112_,VGND,li1,29.4400,32.6400,0.000033
_111_,VGND,li1,39.7900,16.3200,0.000022
_110_,VGND,li1,35.6500,16.3200,0.000019
_109_,VGND,li1,31.9700,16.3200,0.000017
_108_,VGND,li1,35.6500,21.7600,0.000016
_107_,VGND,li1,28.9800,16.3200,0.000015
_106_,VGND,li1,26.2200,27.2000,0.000013
_105_,VGND,li1,25.3000,27.2000,0.000011
_104_,VGND,li1,26.9100,27.2000,0.000013
_103_,VGND,li1,28.2900,32.6400,0.000033
_102_,VGND,li1,29.6700,38.0800,0.000029
