Instance,Terminal,Layer,X location,Y location,Voltage
output32,VGND,li1,56.1200,10.8800,0.000008
output31,VGND,li1,36.8000,76.1600,0.000013
output30,VGND,li1,7.8200,59.8400,0.000035
output29,VGND,li1,40.0200,10.8800,0.000007
output28,VGND,li1,40.0200,76.1600,0.000014
input27,VGND,li1,7.5900,65.2800,0.000033
input26,VGND,li1,7.5900,70.7200,0.000032
input25,VGND,li1,7.5900,27.2000,0.000015
input24,VGND,li1,23.6900,76.1600,0.000007
input23,VGND,li1,54.9700,76.1600,0.000016
input22,VGND,li1,69.2300,54.4000,0.000025
input21,VGND,li1,70.1500,27.2000,0.000036
input20,VGND,li1,49.4500,10.8800,0.000008
input19,VGND,li1,7.5900,54.4000,0.000020
input18,VGND,li1,7.5900,43.5200,0.000018
input17,VGND,li1,24.6100,10.8800,0.000003
input16,VGND,li1,30.1300,76.1600,0.000010
input15,VGND,li1,49.4500,76.1600,0.000016
input14,VGND,li1,71.9900,54.4000,0.000025
input13,VGND,li1,71.9900,16.3200,0.000068
input12,VGND,li1,46.2300,10.8800,0.000007
input11,VGND,li1,8.9700,48.9600,0.000027
input10,VGND,li1,9.4300,32.6400,0.000053
input9,VGND,li1,8.9700,27.2000,0.000015
input8,VGND,li1,20.4700,76.1600,0.000007
input7,VGND,li1,56.3500,76.1600,0.000016
input6,VGND,li1,69.2300,65.2800,0.000078
input5,VGND,li1,59.1100,10.8800,0.000008
input4,VGND,li1,52.6700,10.8800,0.000008
input3,VGND,li1,7.5900,65.2800,0.000033
input2,VGND,li1,7.5900,48.9600,0.000027
input1,VGND,li1,25.9900,10.8800,0.000003
TAP_TAPCELL_ROW_24_116,VGND,li1,70.1500,76.4510,0.000017
TAP_TAPCELL_ROW_24_115,VGND,li1,57.2700,76.4510,0.000016
TAP_TAPCELL_ROW_24_114,VGND,li1,44.3900,76.4510,0.000015
TAP_TAPCELL_ROW_24_113,VGND,li1,31.5100,76.4510,0.000011
TAP_TAPCELL_ROW_24_112,VGND,li1,18.6300,76.4510,0.000007
TAP_TAPCELL_ROW_23_111,VGND,li1,57.2700,75.8680,0.000016
TAP_TAPCELL_ROW_23_110,VGND,li1,31.5100,75.8680,0.000011
TAP_TAPCELL_ROW_22_109,VGND,li1,70.1500,71.0110,0.000073
TAP_TAPCELL_ROW_22_108,VGND,li1,44.3900,71.0110,0.000055
TAP_TAPCELL_ROW_22_107,VGND,li1,18.6300,71.0110,0.000031
TAP_TAPCELL_ROW_21_106,VGND,li1,57.2700,70.4280,0.000067
TAP_TAPCELL_ROW_21_105,VGND,li1,31.5100,70.4280,0.000037
TAP_TAPCELL_ROW_20_104,VGND,li1,70.1500,65.5710,0.000078
TAP_TAPCELL_ROW_20_103,VGND,li1,44.3900,65.5710,0.000068
TAP_TAPCELL_ROW_20_102,VGND,li1,18.6300,65.5710,0.000032
TAP_TAPCELL_ROW_19_101,VGND,li1,57.2700,64.9880,0.000075
TAP_TAPCELL_ROW_19_100,VGND,li1,31.5100,64.9880,0.000050
TAP_TAPCELL_ROW_18_99,VGND,li1,70.1500,60.1310,0.000114
TAP_TAPCELL_ROW_18_98,VGND,li1,44.3900,60.1310,0.000083
TAP_TAPCELL_ROW_18_97,VGND,li1,18.6300,60.1310,0.000033
TAP_TAPCELL_ROW_17_96,VGND,li1,57.2700,59.5480,0.000109
TAP_TAPCELL_ROW_17_95,VGND,li1,31.5100,59.5480,0.000052
TAP_TAPCELL_ROW_16_94,VGND,li1,70.1500,54.6910,0.000025
TAP_TAPCELL_ROW_16_93,VGND,li1,44.3900,54.6910,0.000018
TAP_TAPCELL_ROW_16_92,VGND,li1,18.6300,54.6910,0.000017
TAP_TAPCELL_ROW_15_91,VGND,li1,57.2700,54.1080,0.000023
TAP_TAPCELL_ROW_15_90,VGND,li1,31.5100,54.1080,0.000013
TAP_TAPCELL_ROW_14_89,VGND,li1,70.1500,49.2510,0.000078
TAP_TAPCELL_ROW_14_88,VGND,li1,44.3900,49.2510,0.000067
TAP_TAPCELL_ROW_14_87,VGND,li1,18.6300,49.2510,0.000026
TAP_TAPCELL_ROW_13_86,VGND,li1,57.2700,48.6680,0.000074
TAP_TAPCELL_ROW_13_85,VGND,li1,31.5100,48.6680,0.000044
TAP_TAPCELL_ROW_12_84,VGND,li1,70.1500,43.8110,0.000041
TAP_TAPCELL_ROW_12_83,VGND,li1,44.3900,43.8110,0.000026
TAP_TAPCELL_ROW_12_82,VGND,li1,18.6300,43.8110,0.000015
TAP_TAPCELL_ROW_11_81,VGND,li1,57.2700,43.2280,0.000035
TAP_TAPCELL_ROW_11_80,VGND,li1,31.5100,43.2280,0.000018
TAP_TAPCELL_ROW_10_79,VGND,li1,70.1500,38.3710,0.000020
TAP_TAPCELL_ROW_10_78,VGND,li1,44.3900,38.3710,0.000015
TAP_TAPCELL_ROW_10_77,VGND,li1,18.6300,38.3710,0.000014
TAP_TAPCELL_ROW_9_76,VGND,li1,57.2700,37.7880,0.000018
TAP_TAPCELL_ROW_9_75,VGND,li1,31.5100,37.7880,0.000012
TAP_TAPCELL_ROW_8_74,VGND,li1,70.1500,32.9310,0.000147
TAP_TAPCELL_ROW_8_73,VGND,li1,44.3900,32.9310,0.000119
TAP_TAPCELL_ROW_8_72,VGND,li1,18.6300,32.9310,0.000051
TAP_TAPCELL_ROW_7_71,VGND,li1,57.2700,32.3480,0.000142
TAP_TAPCELL_ROW_7_70,VGND,li1,31.5100,32.3480,0.000081
TAP_TAPCELL_ROW_6_69,VGND,li1,70.1500,27.4910,0.000036
TAP_TAPCELL_ROW_6_68,VGND,li1,44.3900,27.4910,0.000026
TAP_TAPCELL_ROW_6_67,VGND,li1,18.6300,27.4910,0.000013
TAP_TAPCELL_ROW_5_66,VGND,li1,57.2700,26.9080,0.000032
TAP_TAPCELL_ROW_5_65,VGND,li1,31.5100,26.9080,0.000016
TAP_TAPCELL_ROW_4_64,VGND,li1,70.1500,22.0510,0.000036
TAP_TAPCELL_ROW_4_63,VGND,li1,44.3900,22.0510,0.000026
TAP_TAPCELL_ROW_4_62,VGND,li1,18.6300,22.0510,0.000015
TAP_TAPCELL_ROW_3_61,VGND,li1,57.2700,21.4680,0.000032
TAP_TAPCELL_ROW_3_60,VGND,li1,31.5100,21.4680,0.000018
TAP_TAPCELL_ROW_2_59,VGND,li1,70.1500,16.6110,0.000068
TAP_TAPCELL_ROW_2_58,VGND,li1,44.3900,16.6110,0.000051
TAP_TAPCELL_ROW_2_57,VGND,li1,18.6300,16.6110,0.000025
TAP_TAPCELL_ROW_1_56,VGND,li1,57.2700,16.0280,0.000064
TAP_TAPCELL_ROW_1_55,VGND,li1,31.5100,16.0280,0.000034
TAP_TAPCELL_ROW_0_54,VGND,li1,70.1500,11.1710,0.000008
TAP_TAPCELL_ROW_0_53,VGND,li1,57.2700,11.1710,0.000008
TAP_TAPCELL_ROW_0_52,VGND,li1,44.3900,11.1710,0.000007
TAP_TAPCELL_ROW_0_51,VGND,li1,31.5100,11.1710,0.000005
TAP_TAPCELL_ROW_0_50,VGND,li1,18.6300,11.1710,0.000003
PHY_EDGE_ROW_24_Left_49,VGND,li1,6.2100,76.1600,0.000007
PHY_EDGE_ROW_23_Left_48,VGND,li1,6.2100,76.1600,0.000007
PHY_EDGE_ROW_22_Left_47,VGND,li1,6.2100,70.7200,0.000032
PHY_EDGE_ROW_21_Left_46,VGND,li1,6.2100,70.7200,0.000032
PHY_EDGE_ROW_20_Left_45,VGND,li1,6.2100,65.2800,0.000033
PHY_EDGE_ROW_19_Left_44,VGND,li1,6.2100,65.2800,0.000033
PHY_EDGE_ROW_18_Left_43,VGND,li1,6.2100,59.8400,0.000035
PHY_EDGE_ROW_17_Left_42,VGND,li1,6.2100,59.8400,0.000035
PHY_EDGE_ROW_16_Left_41,VGND,li1,6.2100,54.4000,0.000020
PHY_EDGE_ROW_15_Left_40,VGND,li1,6.2100,54.4000,0.000020
PHY_EDGE_ROW_14_Left_39,VGND,li1,6.2100,48.9600,0.000027
